id,size,Relative Time (s),time_spent,Access Type
3146,0.0006313323974609,12968,0,2
3147,26.97843742370605,12970,0,2
2505,0.0006027221679687,12976,0,1
5,0.0003852844238281,12978,0,1
5,0.0003852844238281,12979,0,1
5,0.0003852844238281,12980,0,1
653,277.02448177337646,12985,0,1
88,5.91278076171875e-05,12988,0,1
5,0.0003852844238281,12992,0,1
338,0.0467300415039062,13001,0,2
60,6.67572021484375e-06,13010,0,1
2677,0.0005216598510742,13017,0,1
3149,42440.08259677887,13020,0,2
3148,0.0033168792724609,13020,0,2
3150,180.21004962921145,13022,0,2
2511,3175.8080673217773,13022,0,1
3151,125.6913709640503,13029,0,2
3152,1.7983684539794922,13031,0,2
339,0.0448226928710937,13033,0,2
30,9.5367431640625e-07,13034,0,1
5,0.0003852844238281,13035,0,1
3083,248.9477024078369,13035,0,1
5,0.0003852844238281,13036,0,1
2505,0.0006027221679687,13036,0,1
5,0.0003852844238281,13038,0,1
5,0.0003852844238281,13042,0,1
5,0.0003852844238281,13042,0,1
3153,169.96410179138184,13043,0,2
5,0.0003852844238281,13047,0,1
5,0.0003852844238281,13047,0,1
54,4.037049293518066,13047,0,1
3154,0.0010929107666015,13051,0,2
3147,26.97843742370605,13053,0,1
5,0.0003852844238281,13053,0,1
88,5.91278076171875e-05,13059,0,1
5,0.0003852844238281,13060,0,1
326,0.0457763671875,13061,0,1
3156,89.35379791259766,13066,0,2
3155,85.98812770843506,13066,0,2
3157,0.0632429122924804,13067,0,2
3158,84.73537158966064,13068,0,2
3159,84.49935054779053,13070,0,2
340,0.0169754028320312,13070,0,2
80,0.0001068115234375,13073,0,1
3160,89.62506103515625,13075,0,2
171,0.0001907348632812,13078,0,1
3161,34.701361656188965,13079,0,2
2505,0.0006027221679687,13079,0,1
3162,34.678056716918945,13084,0,2
90,0.0003814697265625,13087,0,1
76,5.7220458984375e-06,13088,0,1
2511,3175.8080673217773,13091,0,1
88,5.91278076171875e-05,13101,0,1
3163,34.67064380645752,13103,0,2
665,0.3233156204223633,13111,0,2
664,17869.4308757782,13111,0,2
663,97.30094528198242,13112,0,1
5,0.0003852844238281,13113,0,1
5,0.0003852844238281,13113,0,1
3164,34.66626167297363,13117,0,2
5,0.0003852844238281,13117,0,1
3165,34.65213203430176,13117,0,2
2511,3175.8080673217773,13117,0,1
5,0.0003852844238281,13119,0,1
5,0.0003852844238281,13119,0,1
5,0.0003852844238281,13119,0,1
5,0.0003852844238281,13120,0,1
5,0.0003852844238281,13120,0,1
5,0.0003852844238281,13120,0,1
5,0.0003852844238281,13121,0,1
2505,0.0006027221679687,13121,0,1
81,0.0001087188720703,13133,0,1
2532,32006.44271564484,13134,0,1
3166,830214.1585149765,13134,0,2
3167,34.57146739959717,13134,0,2
3168,34.573960304260254,13135,0,2
2511,3175.8080673217773,13135,0,1
3136,4.031639099121094,13135,0,1
3086,248.94777488708496,13136,0,1
3087,248.9477367401123,13136,0,1
102,0.0486373901367187,13137,0,1
3084,248.9477405548096,13138,0,1
5,0.0003852844238281,13138,0,1
5,0.0003852844238281,13138,0,1
3169,20.40954971313477,13139,0,2
3170,34.50533485412598,13140,0,2
3171,34.498260498046875,13142,0,2
341,0.0264167785644531,13146,0,2
3172,34.49899101257324,13146,0,2
3173,0.0016937255859375,13148,0,2
3174,34.502997398376465,13150,0,2
5,0.0003852844238281,13151,0,1
88,5.91278076171875e-05,13151,0,1
5,0.0003852844238281,13153,0,1
83,4.76837158203125e-06,13153,0,1
666,271.3537940979004,13153,0,2
153,9.1552734375e-05,13154,0,1
3175,86.23359870910645,13155,0,2
3176,34.49012565612793,13159,0,2
2505,0.0006027221679687,13160,0,1
342,0.0392913818359375,13167,0,2
3177,34.46262741088867,13169,0,2
2511,3175.8080673217773,13171,0,1
2511,3175.8080673217773,13172,0,1
5,0.0003852844238281,13172,0,1
3178,34.463348388671875,13172,0,2
3173,0.0016937255859375,13173,0,1
2511,3175.8080673217773,13174,0,1
5,0.0003852844238281,13175,0,1
5,0.0003852844238281,13177,0,1
3179,34.41350269317627,13180,0,2
3180,0.0007753372192382,13182,0,2
3181,34.44701957702637,13184,0,2
5,0.0003852844238281,13189,0,1
3182,0.0102767944335937,13189,0,2
3183,34.34765148162842,13190,0,2
5,0.0003852844238281,13192,0,1
343,0.0405311584472656,13193,0,2
3184,34.33148193359375,13193,0,2
30,9.5367431640625e-07,13193,0,1
2511,3175.8080673217773,13196,0,1
3185,221732.94121551517,13200,0,2
2511,3175.8080673217773,13200,0,1
344,0.0185966491699218,13201,0,2
3186,559.588752746582,13204,0,2
3187,4534.74315738678,13206,0,2
345,0.0125885009765625,13208,0,2
3188,34.29369258880615,13208,0,2
2996,13042.228113174438,13211,0,1
2505,0.0006027221679687,13211,0,1
3189,34.2451810836792,13211,0,2
667,824.0034046173096,13212,0,2
3191,0.0046710968017578,13216,0,2
71,0.0001029968261718,13216,0,1
3190,34.22893142700195,13216,0,2
346,0.0360488891601562,13223,0,2
3192,34.222405433654785,13225,0,2
3193,34.213287353515625,13226,0,2
3194,0.3696441650390625,13227,0,2
3196,1.5491447448730469,13228,0,2
3195,0.0047388076782226,13228,0,2
2822,0.0005245208740234,13229,0,1
347,0.0080108642578125,13230,0,2
3197,1.4770803451538086,13231,0,2
3198,526.5255012512207,13232,0,2
3199,34.21411609649658,13233,0,2
3200,34.21041297912598,13235,0,2
3201,81.61994171142578,13237,0,2
348,0.0187873840332031,13238,0,2
142,0.0027656555175781,13243,0,1
3202,34.14431095123291,13244,0,2
60,6.67572021484375e-06,13245,0,1
3203,15.336936950683594,13246,0,2
3204,34.42782211303711,13246,0,2
2511,3175.8080673217773,13248,0,1
3205,83.43726444244385,13250,0,2
349,0.0222206115722656,13252,0,2
2511,3175.8080673217773,13253,0,1
2505,0.0006027221679687,13253,0,1
3206,34.17124366760254,13254,0,2
3207,34.14005470275879,13257,0,2
629,0.050689697265625,13257,0,1
154,7.43865966796875e-05,13258,0,1
3208,34.056748390197754,13260,0,2
5,0.0003852844238281,13261,0,1
302,0.0001907348632812,13261,0,1
30,9.5367431640625e-07,13261,0,1
146,0.0005760192871093,13263,0,1
350,19073.54156589508,13263,0,2
351,0.0234603881835937,13265,0,2
2822,0.0005245208740234,13267,0,1
668,12.292316436767578,13270,0,2
3209,34.044921875,13273,0,2
3210,34.03770732879639,13275,0,2
3211,0.080209732055664,13277,0,2
3212,34.04019737243652,13279,0,2
3213,53.69655990600586,13280,0,2
3214,0.0119285583496093,13280,0,2
3215,19.34277629852295,13283,0,2
3216,34.007545471191406,13284,0,2
3217,34.02569103240967,13285,0,2
3218,0.4274091720581054,13287,0,2
54,4.037049293518066,13288,0,1
3219,34.004366874694824,13288,0,2
3220,0.0016422271728515,13289,0,2
2511,3175.8080673217773,13289,0,1
3221,3.7593679428100586,13289,0,2
3222,0.0177946090698242,13290,0,2
2689,129.12469387054443,13290,0,1
2689,129.12469387054443,13290,0,1
3223,376.9486122131348,13292,0,2
2505,0.0006027221679687,13292,0,1
352,0.04425048828125,13292,0,2
3224,34.009531021118164,13293,0,2
3225,2581.8128814697266,13295,0,2
3226,34.10221195220947,13298,0,2
3227,10.615209579467772,13299,0,2
5,0.0003852844238281,13301,0,1
88,5.91278076171875e-05,13303,0,1
3228,33.97240734100342,13303,0,2
3229,33.975446701049805,13307,0,2
353,0.0351905822753906,13308,0,2
3230,1998.6373357772827,13311,0,2
3231,33.93607425689697,13312,0,2
2532,32006.44271564484,13313,0,1
2867,0.0025568008422851,13323,0,1
3232,20.501830101013184,13324,0,2
3233,0.1002588272094726,13325,0,2
323,0.0316619873046875,13326,0,1
3234,33.86594867706299,13328,0,2
3235,33.91108322143555,13329,0,2
3236,33.91112804412842,13334,0,2
5,0.0003852844238281,13335,0,1
2505,0.0006027221679687,13335,0,1
3237,33.89824867248535,13337,0,2
2511,3175.8080673217773,13339,0,1
3238,33.8873929977417,13340,0,2
2511,3175.8080673217773,13342,0,1
3239,28359.81400489807,13344,0,2
3239,28359.81400489807,13345,0,1
3240,33.890024185180664,13347,0,2
2511,3175.8080673217773,13349,0,1
2533,32.416372299194336,13352,0,1
3241,33.88937759399414,13352,0,2
74,0.0001049041748046,13353,0,1
5,0.0003852844238281,13354,0,1
3242,33.88915061950684,13356,0,2
3243,0.0023984909057617,13356,0,2
3244,0.0019092559814453,13357,0,2
3245,0.1292896270751953,13358,0,2
3246,0.1349906921386718,13361,0,2
3247,33.876670837402344,13364,0,2
3248,83.66833209991455,13366,0,2
5,0.0003852844238281,13367,0,1
3249,33.87560844421387,13369,0,2
153,9.1552734375e-05,13369,0,1
164,9.918212890625e-05,13372,0,1
3250,33.86076641082764,13372,0,2
5,0.0003852844238281,13374,0,1
3251,0.0230731964111328,13376,0,2
3252,33.85325527191162,13378,0,2
153,9.1552734375e-05,13380,0,1
382,0.0001678466796875,13381,0,1
3253,33.85053634643555,13382,0,2
3254,725.6675910949707,13383,0,1
3254,725.6675910949707,13383,0,2
3254,725.6675910949707,13383,0,1
3254,725.6675910949707,13383,0,1
354,0.0485420227050781,13384,0,2
60,6.67572021484375e-06,13385,0,1
3255,20703.218334198,13386,0,2
669,0.0100421905517578,13387,0,2
3256,0.0081186294555664,13388,0,2
88,5.91278076171875e-05,13389,0,1
3257,13.72198486328125,13390,0,2
3258,431511.7298030853,13394,0,2
3258,431511.7298030853,13394,0,1
355,0.0248908996582031,13395,0,2
3259,0.6942014694213867,13398,0,2
5,0.0003852844238281,13398,0,1
3260,33.821720123291016,13398,0,2
3261,118.17441177368164,13398,0,2
3262,33.862881660461426,13398,0,2
356,0.000762939453125,13400,0,2
3263,33.806633949279785,13402,0,2
5,0.0003852844238281,13404,0,1
2505,0.0006027221679687,13405,0,1
3264,33.76686382293701,13410,0,2
357,0.0308036804199218,13411,0,2
3265,33.76477813720703,13419,0,2
358,0.01220703125,13420,0,2
3266,25.409961700439453,13423,0,2
3267,33.74301242828369,13429,0,2
3268,1384.7773141860962,13431,0,2
88,5.91278076171875e-05,13432,0,1
30,9.5367431640625e-07,13433,0,1
2511,3175.8080673217773,13433,0,1
80,0.0001068115234375,13433,0,1
303,0.0003776550292968,13438,0,1
60,6.67572021484375e-06,13446,0,1
2511,3175.8080673217773,13447,0,1
359,0.0441551208496093,13448,0,2
2505,0.0006027221679687,13449,0,1
3269,10.09589385986328,13455,0,2
3270,0.0578727722167968,13457,0,2
2511,3175.8080673217773,13465,0,1
3271,305.2930631637573,13466,0,2
3272,2108.1875133514404,13467,0,2
3273,0.7207155227661133,13469,0,2
3274,0.0046958923339843,13471,0,2
470,0.0,13474,0,1
3275,19.64395523071289,13480,0,2
360,0.0461578369140625,13480,0,2
88,5.91278076171875e-05,13480,0,1
3276,8819.87394618988,13486,0,2
3277,6.566559791564941,13489,0,2
2996,13042.228113174438,13495,0,1
30,9.5367431640625e-07,13501,0,1
3278,0.1692008972167968,13503,0,2
3279,5332.593776702881,13504,0,2
3280,0.0021696090698242,13505,0,2
670,0.0009937286376953,13514,0,2
88,5.91278076171875e-05,13515,0,1
671,37.28107833862305,13518,0,2
3281,24.182927131652832,13524,0,2
3282,0.2509222030639648,13525,0,2
54,4.037049293518066,13526,0,1
3284,0.0009651184082031,13527,0,2
3283,0.8530206680297852,13527,0,2
3285,4.236861228942871,13529,0,2
672,21.29616641998291,13530,0,2
3286,0.0174474716186523,13532,0,2
3287,4.03732967376709,13534,0,2
3288,35.95703983306885,13540,0,2
673,153.2381935119629,13543,0,2
2505,0.0006027221679687,13543,0,1
3289,0.0249414443969726,13543,0,2
3279,5332.593776702881,13547,0,1
674,22598.12550830841,13554,0,2
246,0.0487327575683593,13554,0,1
88,5.91278076171875e-05,13559,0,1
3290,4761.997247695923,13560,0,2
3291,0.0147037506103515,13563,0,2
3292,82.83365440368652,13564,0,2
2519,240.70049571990967,13564,0,1
2625,63487.15292263031,13564,0,1
2519,240.70049571990967,13564,0,1
2511,3175.8080673217773,13564,0,1
3293,877.0616312026978,13566,0,2
361,41060.016615867615,13567,0,2
3294,9.759788513183594,13567,0,2
3295,83.90814018249512,13569,0,2
2626,187788.0680952072,13569,0,1
362,23034.71253490448,13573,0,2
675,0.0507736206054687,13578,0,2
363,0.0445365905761718,13580,0,2
2513,181.32490062713623,13585,0,1
3296,48802.117159843445,13586,0,2
2511,3175.8080673217773,13586,0,1
2505,0.0006027221679687,13587,0,1
3297,0.1379003524780273,13592,0,2
2677,0.0005216598510742,13598,0,1
676,4.611052513122559,13599,0,2
677,17870.17752456665,13600,0,2
3298,48758.64592933655,13602,0,2
3299,0.0035991668701171,13610,0,2
88,5.91278076171875e-05,13610,0,1
305,0.0002975463867187,13617,0,1
2530,11.156072616577148,13619,0,1
2511,3175.8080673217773,13621,0,1
2505,0.0006027221679687,13624,0,1
3300,8.992158889770508,13624,0,2
3301,82.39354228973389,13636,0,2
678,53.94872283935547,13637,0,2
2677,0.0005216598510742,13638,0,1
364,4.8494367599487305,13640,0,2
366,8.869171142578125e-05,13643,0,2
365,2268.909454345703,13643,0,2
679,0.1684179306030273,13644,0,2
367,109.30761432647704,13652,0,2
2511,3175.8080673217773,13658,0,1
2505,0.0006027221679687,13662,0,1
3302,18708.82714271545,13662,0,2
97,0.048828125,13669,0,1
30,9.5367431640625e-07,13673,0,1
191,0.0001983642578125,13673,0,1
3303,83.44107913970947,13679,0,2
680,0.0003566741943359,13680,0,2
6,7.2479248046875e-05,13680,0,1
66,7.2479248046875e-05,13681,0,1
3304,39911.821838378906,13681,0,2
2511,3175.8080673217773,13683,0,1
3305,0.0057888031005859,13685,0,2
3287,4.03732967376709,13688,0,1
88,5.91278076171875e-05,13692,0,1
66,7.2479248046875e-05,13702,0,1
2505,0.0006027221679687,13702,0,1
3306,110710.62785434724,13711,0,2
368,0.0481605529785156,13715,0,2
3307,33.257423400878906,13719,0,2
681,3063.7038736343384,13722,0,2
3308,33.7462797164917,13724,0,2
355,0.0248908996582031,13725,0,1
3309,33.729042053222656,13725,0,2
3310,237.8288049697876,13727,0,2
2511,3175.8080673217773,13729,0,1
3311,33.719614028930664,13731,0,2
66,7.2479248046875e-05,13735,0,1
3312,84.89666652679443,13736,0,2
3313,33.83735656738281,13737,0,2
3314,33.69868755340576,13738,0,2
30,9.5367431640625e-07,13738,0,1
2511,3175.8080673217773,13740,0,1
2505,0.0006027221679687,13741,0,1
3315,21.55105972290039,13741,0,2
3316,33.68007278442383,13744,0,2
315,0.0386238098144531,13744,0,1
3317,1048.0452527999878,13746,0,2
3318,33.67572498321533,13748,0,2
66,7.2479248046875e-05,13752,0,1
3319,33.66420269012451,13752,0,2
369,0.0155897140502929,13753,0,2
370,0.0161170959472656,13754,0,2
159,0.0002403259277343,13754,0,1
88,5.91278076171875e-05,13754,0,1
2532,32006.44271564484,13754,0,1
3320,33.64916515350342,13755,0,2
2822,0.0005245208740234,13757,0,1
3321,887.135232925415,13759,0,2
3322,0.1155786514282226,13760,0,2
66,7.2479248046875e-05,13763,0,1
371,0.0238418579101562,13763,0,2
3323,33.63620662689209,13763,0,2
3324,33.63195991516113,13770,0,2
54,4.037049293518066,13772,0,1
191,0.0001983642578125,13773,0,1
3325,378.5496206283569,13777,0,2
3326,33.593064308166504,13778,0,2
682,152.23802757263184,13785,0,2
2505,0.0006027221679687,13786,0,1
66,7.2479248046875e-05,13792,0,1
372,0.0431060791015625,13793,0,2
3327,33.645670890808105,13796,0,2
373,0.0105857849121093,13800,0,2
66,7.2479248046875e-05,13801,0,1
3329,81.4548978805542,13806,0,2
2822,0.0005245208740234,13806,0,1
3328,33.54860782623291,13806,0,2
88,5.91278076171875e-05,13807,0,1
3330,33.58083438873291,13809,0,2
374,0.0193595886230468,13812,0,2
375,0.0024795532226562,13817,0,2
2511,3175.8080673217773,13818,0,1
3331,0.0015106201171875,13818,0,2
3315,21.55105972290039,13818,0,1
3332,32.179500579833984,13818,0,2
3333,96.89367961883544,13821,0,2
376,0.00762939453125,13822,0,2
3334,33.5388240814209,13823,0,2
2511,3175.8080673217773,13824,0,1
3335,642.5074491500854,13824,0,2
3336,33.79580879211426,13825,0,2
3337,0.282567024230957,13826,0,2
3338,0.0177536010742187,13827,0,2
3339,33.51768207550049,13827,0,2
3340,1.2953901290893557,13828,0,2
3341,0.0071887969970703,13828,0,2
3342,0.918421745300293,13828,0,2
311,0.0333786010742187,13832,0,1
2511,3175.8080673217773,13835,0,1
3343,33.50409412384033,13837,0,2
2505,0.0006027221679687,13837,0,1
3344,33.22303485870361,13838,0,2
3345,126224.84182453156,13840,0,2
88,5.91278076171875e-05,13843,0,1
3347,100.067852973938,13845,0,2
3346,33.49002552032471,13845,0,2
3348,33.476975440979004,13847,0,2
377,0.0315666198730468,13848,0,2
3349,82.88138961791992,13848,0,2
3350,80.47634887695312,13850,0,2
3351,33.4809455871582,13856,0,2
3352,33.46304702758789,13858,0,2
3353,0.033548355102539,13859,0,2
3354,20.51949882507324,13859,0,2
3355,3.359466552734375,13859,0,2
3356,1197.564803123474,13859,0,2
3357,82.40324020385742,13861,0,2
3358,33.46421718597412,13863,0,2
3359,780.5895175933838,13865,0,2
378,0.03509521484375,13867,0,2
3333,96.89367961883544,13869,0,1
3360,33.56346416473389,13873,0,2
379,0.0098228454589843,13873,0,2
3361,33.4685583114624,13877,0,2
380,0.0063896179199218,13878,0,2
3362,81.88470840454102,13879,0,2
2505,0.0006027221679687,13880,0,1
629,0.050689697265625,13881,0,1
3363,33.5346565246582,13883,0,2
2511,3175.8080673217773,13885,0,1
381,0.0204086303710937,13886,0,2
2533,32.416372299194336,13886,0,1
3315,21.55105972290039,13892,0,1
3365,33.436081886291504,13894,0,2
3364,32.935269355773926,13894,0,2
3366,1192.3501424789429,13897,0,2
3367,33.39247226715088,13899,0,2
3368,33.389692306518555,13902,0,2
2511,3175.8080673217773,13904,0,1
3369,33.38803958892822,13906,0,2
3370,175.03682231903076,13906,0,2
3333,96.89367961883544,13908,0,1
3371,33.369476318359375,13913,0,2
30,9.5367431640625e-07,13913,0,1
3372,33.365721702575684,13917,0,2
2505,0.0006027221679687,13919,0,1
3373,33.33991527557373,13920,0,2
3374,2033.30242729187,13922,0,2
3375,33.4031867980957,13925,0,2
3376,82.8463306427002,13929,0,2
3377,0.0105915069580078,13930,0,2
3378,33.41312599182129,13932,0,2
683,33.98823547363281,13935,0,2
3379,33.40071678161621,13936,0,2
3380,33.26433563232422,13940,0,2
3381,1752.8110342025757,13942,0,2
3383,33.231231689453125,13943,0,2
3382,0.0016441345214843,13943,0,2
3384,7.345187187194824,13946,0,2
2511,3175.8080673217773,13947,0,1
3385,33.216933250427246,13948,0,2
382,0.0002431869506835,13949,0,2
3386,82.57303047180176,13951,0,2
470,0.0,13952,0,1
2511,3175.8080673217773,13953,0,1
2511,3175.8080673217773,13954,0,1
3387,33.22091197967529,13956,0,2
2505,0.0006027221679687,13958,0,1
3388,0.0311670303344726,13959,0,2
3389,33.19218921661377,13962,0,2
3315,21.55105972290039,13967,0,1
3390,33.184532165527344,13967,0,2
3391,33.16282558441162,13969,0,2
383,0.0101089477539062,13971,0,2
3392,82.92135238647461,13971,0,2
3393,275.22321701049805,13974,0,2
3394,33.115074157714844,13975,0,2
3395,33.1049747467041,13976,0,2
2511,3175.8080673217773,13978,0,1
30,9.5367431640625e-07,13978,0,1
3396,33.08844757080078,13980,0,2
3397,25534.55156707764,13982,0,2
3398,33.06333351135254,13985,0,2
2511,3175.8080673217773,13987,0,1
3399,33.04890060424805,13989,0,2
3400,0.9860286712646484,13991,0,2
3401,33.047218322753906,13994,0,2
3402,6128.895853996277,13998,0,2
2505,0.0006027221679687,13999,0,1
3403,33.03804874420166,14004,0,2
3404,32.63721179962158,14005,0,2
54,4.037049293518066,14007,0,1
3405,0.22528076171875,14007,0,2
3406,33.029985427856445,14009,0,2
3407,33.02586555480957,14013,0,2
3408,33.006591796875,14016,0,2
2511,3175.8080673217773,14018,0,1
2511,3175.8080673217773,14020,0,1
3409,32.99144268035889,14022,0,2
3410,0.0011415481567382,14024,0,2
3411,32.97591495513916,14026,0,2
2532,32006.44271564484,14031,0,1
3412,0.8266582489013672,14034,0,2
3413,25.43425750732422,14040,0,2
3315,21.55105972290039,14042,0,1
2511,3175.8080673217773,14048,0,1
3414,0.001387596130371,14050,0,2
684,0.0153331756591796,14050,0,2
3415,82.05570411682129,14055,0,2
3416,0.0014324188232421,14061,0,2
97,0.048828125,14061,0,1
2511,3175.8080673217773,14064,0,1
2511,3175.8080673217773,14066,0,1
3417,82.45435333251953,14074,0,2
685,0.0088958740234375,14074,0,2
3418,0.0165395736694335,14077,0,2
3419,19.66237545013428,14093,0,2
3420,38.29747009277344,14095,0,2
2505,0.0006027221679687,14097,0,1
3421,84.00010013580322,14103,0,2
2511,3175.8080673217773,14108,0,1
3422,0.007049560546875,14115,0,2
3315,21.55105972290039,14117,0,1
3423,83.79314994812012,14117,0,2
265,0.0483512878417968,14117,0,1
3424,740.0744171142578,14119,0,2
686,0.0029211044311523,14125,0,2
3425,0.5711574554443359,14127,0,2
3426,1.4514570236206057,14129,0,2
2505,0.0006027221679687,14134,0,1
3427,1.3481178283691406,14134,0,2
687,0.0201349258422851,14138,0,2
3428,87.36135196685791,14140,0,2
688,0.0032625198364257,14141,0,2
2511,3175.8080673217773,14142,0,1
689,9.68155002593994,14143,0,2
690,342.95001792907715,14145,0,2
3429,0.9544429779052734,14146,0,2
691,0.1164207458496093,14150,0,2
3430,4.044685363769531,14150,0,2
30,9.5367431640625e-07,14153,0,1
692,0.0001716613769531,14154,0,2
2511,3175.8080673217773,14156,0,1
693,0.0686273574829101,14160,0,2
384,8.106231689453125e-05,14163,0,2
238,8.392333984375e-05,14163,0,1
143,0.0047683715820312,14164,0,1
385,0.0049667358398437,14164,0,2
386,0.0004787445068359,14165,0,2
79,8.96453857421875e-05,14165,0,1
112,0.0001125335693359,14173,0,1
2505,0.0006027221679687,14173,0,1
3431,778.6743297576904,14178,0,2
2511,3175.8080673217773,14178,0,1
2511,3175.8080673217773,14180,0,1
3432,1.893281936645508,14181,0,2
694,0.0731992721557617,14181,0,2
3433,0.5399370193481445,14183,0,2
3434,2.1381616592407227,14188,0,2
3435,4.06721305847168,14190,0,2
3315,21.55105972290039,14190,0,1
3436,0.0021142959594726,14192,0,2
2511,3175.8080673217773,14199,0,1
97,0.048828125,14199,0,1
3437,15.2046537399292,14202,0,2
3438,0.121063232421875,14204,0,2
3439,83.47711563110352,14206,0,2
3441,0.1559944152832031,14208,0,2
3442,0.1522045135498047,14208,0,2
3440,0.6204109191894531,14208,0,1
3440,0.6204109191894531,14208,0,2
3440,0.6204109191894531,14208,0,1
3443,0.1900081634521484,14209,0,2
3440,0.6204109191894531,14209,0,1
3444,0.1410512924194336,14210,0,2
694,0.0731992721557617,14210,0,1
2511,3175.8080673217773,14211,0,1
2677,0.0005216598510742,14214,0,1
2505,0.0006027221679687,14214,0,1
3445,0.0154914855957031,14219,0,2
30,9.5367431640625e-07,14221,0,1
3446,2199.533730506897,14221,0,2
387,0.043487548828125,14225,0,2
695,0.0624074935913085,14227,0,2
3447,0.0056276321411132,14228,0,2
3448,459132.6131296158,14234,0,2
696,5.086423873901367,14236,0,2
3449,0.0010747909545898,14244,0,2
3450,0.001077651977539,14245,0,2
371,0.0001487731933593,14246,0,1
54,4.037049293518066,14246,0,1
388,0.0015869140625,14246,0,2
3451,0.0010404586791992,14248,0,2
695,0.0624074935913085,14249,0,1
3452,0.0013303756713867,14250,0,2
2677,0.0005216598510742,14251,0,1
3453,0.1256723403930664,14251,0,2
695,0.0624074935913085,14252,0,1
2505,0.0006027221679687,14253,0,1
2513,181.32490062713623,14253,0,1
2511,3175.8080673217773,14253,0,1
389,0.0001697540283203,14257,0,2
3454,0.1797056198120117,14262,0,2
2511,3175.8080673217773,14263,0,1
697,3.1061086654663086,14264,0,2
3315,21.55105972290039,14265,0,1
693,0.0686273574829101,14271,0,1
143,0.0047683715820312,14272,0,1
675,0.0507736206054687,14274,0,1
3455,32.97371482849121,14280,0,2
3456,32.97618103027344,14284,0,2
2530,11.156072616577148,14286,0,1
3457,2792.477126121521,14288,0,2
3458,32.96437454223633,14288,0,2
354,0.0485420227050781,14290,0,1
3459,0.0345706939697265,14290,0,2
2505,0.0006027221679687,14291,0,1
3460,32.96124744415283,14294,0,2
3461,0.0342159271240234,14295,0,2
3430,4.044685363769531,14295,0,1
3462,32.959017753601074,14297,0,2
3463,80.50283527374268,14299,0,2
698,0.042581558227539,14301,0,2
2511,3175.8080673217773,14301,0,1
3464,32.948631286621094,14304,0,2
3465,32.94271278381348,14307,0,2
52,0.0,14308,0,1
3466,32.93288040161133,14310,0,2
390,0.0015010833740234,14310,0,2
699,0.1126966476440429,14311,0,2
3467,81.48153495788574,14312,0,2
3468,85.01873874664307,14313,0,2
3469,32.97393608093262,14314,0,2
238,8.392333984375e-05,14315,0,1
3470,574.7568407058716,14316,0,2
3471,32.91538333892822,14319,0,2
2532,32006.44271564484,14322,0,1
143,0.0047683715820312,14323,0,1
700,0.0057287216186523,14323,0,2
305,0.0002975463867187,14325,0,1
3473,0.0731620788574218,14325,0,2
3472,145.64634799957275,14325,0,2
3474,32.703354835510254,14326,0,2
3475,32.84331226348877,14330,0,2
3476,0.0121841430664062,14331,0,2
701,0.0121278762817382,14331,0,2
3478,65.63435173034668,14332,0,2
3477,0.0125322341918945,14332,0,2
391,0.0019550323486328,14332,0,2
702,0.0364227294921875,14333,0,2
2505,0.0006027221679687,14334,0,1
3480,0.0398578643798828,14334,0,2
3479,32.83597469329834,14334,0,2
3481,0.2326364517211914,14338,0,2
703,344.3789653778076,14339,0,2
3482,32.8230562210083,14341,0,2
3483,32.81981372833252,14346,0,2
3484,32.80068588256836,14349,0,2
2511,3175.8080673217773,14352,0,1
97,0.048828125,14352,0,1
3485,32.76953887939453,14357,0,2
392,4160.612951278687,14358,0,2
3486,32.775187492370605,14360,0,2
2506,0.000523567199707,14362,0,1
3487,32.76209354400635,14365,0,2
393,0.0496101379394531,14370,0,2
3488,83.02232551574707,14370,0,2
3489,32.74004650115967,14372,0,2
3490,0.0129518508911132,14374,0,2
2505,0.0006027221679687,14375,0,1
3491,32.73770904541016,14375,0,2
3492,82.90868854522705,14378,0,2
3493,32.73290824890137,14380,0,2
704,23.31647777557373,14382,0,2
705,0.0294742584228515,14383,0,2
45,5.91278076171875e-05,14384,0,1
3494,32.675883293151855,14385,0,2
2511,3175.8080673217773,14385,0,1
2511,3175.8080673217773,14387,0,1
3495,161.4309902191162,14387,0,2
706,0.0045719146728515,14387,0,2
3496,32.72495460510254,14389,0,2
394,10891.133213043213,14391,0,2
3497,44717.87759971619,14393,0,2
3498,0.012181282043457,14396,0,2
707,0.0330734252929687,14397,0,2
395,0.0483455657958984,14397,0,2
3499,43657.83711910248,14399,0,2
3500,3371.0685958862305,14400,0,2
3501,31175.993745803837,14403,0,2
3502,915.6380443572998,14404,0,2
3503,89.48260307312012,14406,0,2
30,9.5367431640625e-07,14410,0,1
3504,0.0034198760986328,14410,0,2
708,0.0369644165039062,14410,0,2
3505,92.02185916900636,14412,0,2
45,5.91278076171875e-05,14416,0,1
605,0.0249996185302734,14419,0,1
396,0.0359916687011718,14420,0,2
3506,0.2200613021850586,14424,0,2
709,6.598999977111816,14427,0,2
3507,0.2644577026367187,14429,0,2
3508,1.2927131652832031,14430,0,2
3509,0.0693912506103515,14431,0,2
710,0.0265560150146484,14431,0,2
3510,95.20423316955566,14435,0,2
3511,51.34580993652344,14437,0,2
711,0.0296688079833984,14441,0,2
3500,3371.0685958862305,14442,0,1
3512,5.040254592895508,14442,0,2
3513,261.0599889755249,14444,0,2
3514,89.7788610458374,14445,0,2
3500,3371.0685958862305,14454,0,1
