Time, Size_stored
120131252, 10014393.806930
120131252, 10014528.306930
120131252, 10014683.506927
120131252, 10014870.206924
120131544, 10015001.906921
120131544, 10015071.806923
120131544, 10015285.706917
120131544, 10015287.706917
120131544, 10015353.706917
120131544, 10015505.206917
120131544, 10015603.106918
120131544, 10015776.106918
120131544, 10015778.806918
120131544, 10015965.306918
120131544, 10015967.206918
120131545, 10015968.906918
120131545, 10016046.306920
120131545, 10016212.906926
120131545, 10016340.806927
120131545, 10016469.306927
120131545, 10016594.406926
120131545, 10016694.006924
120131545, 10016813.806927
120131545, 10016985.606930
120131545, 10017058.006932
120131545, 10017160.206929
120131546, 10017329.606923
120131548, 10017429.306920
120131552, 10017589.806920
120131552, 10017736.606923
120131552, 10017850.706921
120131552, 10017965.006924
120131844, 10018094.306927
120131844, 10018096.406927
120131844, 10018194.306929
120131844, 10018259.306929
120131844, 10018475.006926
120131844, 10018476.906926
120131844, 10018478.706926
120131844, 10018623.006929
120131844, 10018790.406923
120131844, 10018860.906923
120131844, 10018863.706923
120131845, 10019029.006926
120131845, 10019176.306929
120131845, 10019272.806929
120131845, 10019348.806929
120131845, 10019517.006926
120131845, 10019680.806929
120131845, 10019756.906927
120131845, 10019856.606924
120131845, 10019986.506918
120131845, 10020126.606924
120131845, 10020247.606924
120131846, 10020365.806921
120131848, 10020457.906920
120131852, 10020603.906920
120131852, 10020756.906920
120131852, 10020887.106917
120131852, 10021008.806913
120132144, 10021140.906920
120132144, 10021236.306921
120132144, 10021301.706923
120132144, 10021304.006923
120132144, 10021498.606929
120132144, 10021500.606929
120132144, 10021502.406929
120132144, 10021655.006935
120132144, 10021819.806938
120132144, 10022007.606941
120132144, 10022010.506941
120132145, 10022074.806944
120132145, 10022194.706946
120132145, 10022327.406942
120132145, 10022468.406942
120132145, 10022567.306944
120132145, 10022693.106947
120132145, 10022859.806944
120132145, 10023037.906950
120132145, 10023104.606947
120132145, 10023198.706946
120132145, 10023275.306944
120132146, 10023445.506941
120132148, 10023543.306944
120132152, 10023703.806944
120132152, 10023833.006941
120132152, 10023948.206938
120132152, 10024091.106932
120132444, 10024206.506933
120132444, 10024398.506933
120132444, 10024401.606933
120132444, 10024481.406936
120132444, 10024647.306930
120132444, 10024817.706924
120132444, 10024819.806924
120132444, 10025032.006921
120132444, 10025097.006921
120132444, 10025193.006921
120132444, 10025194.906921
120132445, 10025197.306921
120132445, 10025361.506918
120132445, 10025483.806921
120132445, 10025612.706915
120132445, 10025743.806921
120132445, 10025847.106924
120132445, 10025972.906927
120132445, 10026138.706930
120132445, 10026222.206930
120132445, 10026312.606932
120132445, 10026388.906935
120132446, 10026541.306929
120132448, 10026637.006926
120132452, 10026780.806929
120132452, 10026911.606932
120132452, 10027030.106932
120132452, 10027144.006933
120132744, 10027290.006933
120132744, 10027477.906927
120132744, 10027481.206927
120132744, 10027544.806926
120132744, 10027705.406932
120132744, 10027845.906932
120132744, 10027847.906932
120132744, 10027850.006932
120132744, 10028070.106938
120132744, 10028072.606938
120132744, 10028136.506939
120132745, 10028232.306942
120132745, 10028407.406948
120132745, 10028482.506947
120132745, 10028571.706944
120132745, 10028652.706944
120132745, 10028826.906941
120132745, 10028953.706944
120132745, 10029087.406941
120132745, 10029190.206944
120132745, 10029332.706944
120132745, 10029463.906941
120132746, 10029634.406941
120132748, 10029741.806942
120132752, 10029899.306942
120132752, 10030032.506939
120132752, 10030165.306942
120132752, 10030274.206944
120139344, 10030422.406941
120139344, 10030584.006947
120139344, 10030653.506947
120139344, 10030780.706944
120139345, 10031001.606938
120139345, 10031078.306935
120139345, 10031173.206936
120139345, 10031309.406933
120139345, 10031439.806927
120139352, 10031614.706921
120139352, 10031751.306927
120139352, 10031895.506924
120139644, 10032023.306927
120139644, 10032133.106930
120139644, 10032135.906930
120139644, 10032280.106927
120139644, 10032438.006921
120139644, 10032598.306924
120139644, 10032600.106924
120139644, 10032686.006925
120139644, 10032903.306928
120139644, 10033032.406934
120139644, 10033034.406934
120139644, 10033218.306928
120139645, 10033220.306928
120139645, 10033335.706930
120139645, 10033471.006933
120139645, 10033617.106939
120139645, 10033787.806936
120139645, 10033859.206938
120139645, 10033941.606939
120139645, 10034037.206938
120139645, 10034112.906934
120139645, 10034208.506933
120139646, 10034335.906934
120139648, 10034427.006933
120139652, 10034557.206930
120139652, 10034690.206930
120139652, 10034810.606931
120139652, 10034951.906934
120139944, 10035059.006933
120139944, 10035060.906933
120139944, 10035144.106930
120139944, 10035146.006930
120139944, 10035271.806933
120139944, 10035464.306933
120139944, 10035466.306933
120139944, 10035623.606936
120139944, 10035788.206942
120139944, 10035886.406939
120139944, 10035888.906939
120139944, 10036030.306933
120139944, 10036107.306933
120139945, 10036273.806933
120139945, 10036346.006930
120139945, 10036430.206927
120139945, 10036596.706927
120139945, 10036744.906924
120139945, 10036887.906924
120139945, 10036982.806925
120139945, 10037119.206919
120139945, 10037215.306918
120139946, 10037331.006915
120139948, 10037424.506915
120139952, 10037569.906909
120139952, 10037725.906909
120139952, 10037860.106905
120139952, 10037994.006899
120140244, 10038120.706896
120140244, 10038270.206896
120140244, 10038427.906893
120140244, 10038499.006892
120140244, 10038500.806892
120140244, 10038629.606895
120140244, 10038836.106895
120140244, 10038838.006895
120140244, 10038839.806895
120140244, 10039002.506892
120140244, 10039102.106890
120140245, 10039104.406890
120140245, 10039271.706893
120140245, 10039430.506896
120140245, 10039543.706893
120140245, 10039638.106895
120140245, 10039714.206893
120140245, 10039850.706893
120140245, 10039942.106895
120140245, 10040020.706893
120140245, 10040144.806892
120140246, 10040209.306892
120140246, 10040314.906890
120140248, 10040478.306884
120140252, 10040655.806884
120140252, 10040791.106887
120140252, 10040908.806884
120140252, 10041028.106887
120140544, 10041170.906890
120140544, 10041173.106890
120140544, 10041261.906893
120140544, 10041419.406893
120140544, 10041566.606890
120140544, 10041568.606890
120140544, 10041697.306887
120140544, 10041913.506884
120140544, 10041915.206884
120140544, 10041988.506887
120140544, 10041990.506887
120140545, 10042132.806890
120140545, 10042201.606893
120140545, 10042311.706892
120140545, 10042481.406889
120140545, 10042545.706892
120140545, 10042707.906889
120140545, 10042836.706892
120140545, 10042960.506895
120140545, 10043051.106893
120140545, 10043132.106893
120140546, 10043227.406896
120140546, 10043391.506902
120140548, 10043489.606901
120140552, 10043649.106901
120140552, 10043781.906904
120140552, 10043918.906904
120140553, 10044081.506910
120140844, 10044209.506910
120140844, 10044374.906904
120140844, 10044377.306904
120140844, 10044561.606907
120140844, 10044739.206913
120140844, 10044741.106913
120140844, 10044834.606913
120140844, 10045026.706919
120140844, 10045153.506922
120140844, 10045155.206922
120140844, 10045228.006925
120140845, 10045229.906925
120140845, 10045394.306919
120140845, 10045474.706921
120140845, 10045551.206921
120140845, 10045722.906918
120140845, 10045900.106915
120140845, 10046017.606915
120140845, 10046152.006909
120140845, 10046284.706905
120140845, 10046385.506909
120140845, 10046466.306912
120140846, 10046561.106915
120140848, 10046670.806912
120140852, 10046855.506909
120140852, 10046974.406910
120140852, 10047110.306904
120140852, 10047248.106907
120141144, 10047414.906910
120141144, 10047502.706913
120141144, 10047504.406913
120141144, 10047636.506919
120141144, 10047830.306922
120141144, 10047832.206922
120141144, 10047834.106922
120141144, 10047974.906925
120141144, 10048127.206928
120141144, 10048216.406925
120141144, 10048296.206928
120141144, 10048298.406928
120141145, 10048456.406928
120141145, 10048522.906928
120141145, 10048703.106925
120141145, 10048772.206924
120141145, 10048953.506927
120141145, 10049139.706924
120141145, 10049233.706924
120141145, 10049377.606918
120141145, 10049490.206916
120141145, 10049607.306915
120141146, 10049737.306915
120141148, 10049848.106918
120141152, 10050020.006912
120141152, 10050188.706909
120141152, 10050316.006912
120141152, 10050453.506912
120141444, 10050589.906906
120141444, 10050652.606906
120141444, 10050783.706912
120141444, 10050997.506915
120141444, 10051131.306919
120141444, 10051274.406925
120141444, 10051368.706928
120141444, 10051447.006931
120142944, 10051601.206928
120142944, 10051716.706928
120142944, 10051718.806928
120142944, 10051797.006925
120142944, 10051897.806928
120142944, 10052058.306928
120142944, 10052217.806928
120142944, 10052364.806928
120142944, 10052493.606931
120142944, 10052495.406931
120142944, 10052587.906931
120142944, 10052589.506931
120142944, 10052647.606929
120142945, 10052649.406929
120142945, 10052828.206932
120142945, 10052997.306938
120142945, 10053168.006935
120142945, 10053294.406937
120142945, 10053375.706940
120142945, 10053484.106941
120142945, 10053563.106941
120142945, 10053775.606941
120142946, 10053916.706947
120142948, 10054018.206947
120142952, 10054151.706947
120142952, 10054289.006950
120142952, 10054425.906944
120142953, 10054567.706947
120143244, 10054663.806946
120143244, 10054878.106949
120143244, 10054879.706949
120143244, 10055000.306947
120143244, 10055002.006947
120143244, 10055003.706947
120143244, 10055154.106941
120143244, 10055260.906944
120143244, 10055429.706947
120143244, 10055538.106949
120143244, 10055615.206947
120143244, 10055617.106947
120143244, 10055776.006941
120143244, 10055867.606940
120143245, 10055926.906939
120143245, 10055998.006938
120143245, 10056101.406939
120143245, 10056179.706942
120143245, 10056357.106936
120143245, 10056524.206942
120143245, 10056657.206942
120143245, 10056791.006945
120143246, 10056965.606951
120143248, 10057057.406954
120143252, 10057178.906954
120143252, 10057312.206957
120143252, 10057436.206957
120143253, 10057561.706957
120143544, 10057653.906954
120143544, 10057810.506960
120143544, 10057812.306960
120143544, 10057888.306960
120143544, 10057993.706962
120143544, 10058169.406959
120143544, 10058282.706962
120143544, 10058284.506962
120143544, 10058286.306962
120143544, 10058377.806962
120143544, 10058379.306962
120143544, 10058439.706963
120143544, 10058633.906960
120143544, 10058791.906960
120143545, 10058912.006959
120143545, 10059007.606957
120143545, 10059138.906960
120143545, 10059302.606957
120143545, 10059376.906960
120143545, 10059551.206963
120143545, 10059676.106965
120143545, 10059749.506966
120143546, 10059912.006966
120143548, 10060000.506966
120143552, 10060115.306969
120143552, 10060248.506966
120143552, 10060397.706963
120143553, 10060530.506966
120143844, 10060626.506966
120143844, 10060821.106972
120143844, 10060963.406976
120143844, 10060965.306975
120143844, 10061041.706977
120143844, 10061143.906974
120143844, 10061301.806968
120143844, 10061303.606968
120143844, 10061443.906971
120143844, 10061445.706971
120143844, 10061564.806969
120143844, 10061566.406969
120143844, 10061627.506968
120143844, 10061736.506968
120143845, 10061827.906969
120143845, 10061953.806971
120143845, 10062054.406969
120143845, 10062204.406969
120143845, 10062377.006975
120143845, 10062548.806978
120143845, 10062626.006975
120143845, 10062700.906977
120143846, 10062863.606974
120143848, 10062967.206972
120143852, 10063099.006975
120143852, 10063235.406969
120143852, 10063394.006975
120143853, 10063535.606982
120167244, 10063633.906985
120167244, 10063793.906985
120167244, 10063982.306978
120167244, 10063983.906978
120167244, 10064155.906978
120167244, 10064206.606979
120167244, 10064208.606979
120167244, 10064334.406982
120167244, 10064336.106982
120167244, 10064337.506982
120167244, 10064511.206979
120167244, 10064619.706979
120167244, 10064750.606973
120167245, 10064933.606973
120167245, 10065100.306970
120167245, 10065190.706972
120167245, 10065441.106966
120167245, 10065529.006967
120167245, 10065948.206979
120167246, 10066023.006982
120167246, 10066252.806985
120167249, 10066464.806985
120167253, 10066684.506982
120167253, 10066874.806985
120167253, 10067083.206979
120167253, 10067282.406976
120202919, 10067478.506982
120202919, 10067577.906984
120202919, 10067757.506990
120202919, 10067845.406991
120202920, 10067949.506990
120202920, 10068161.206987
120202920, 10068262.506990
120202920, 10068359.306993
120202920, 10068526.106996
120202920, 10068628.606996
120202922, 10068793.606996
120202925, 10068932.606996
120202925, 10069029.006998
120202925, 10069147.906999
120203219, 10069290.306993
120203219, 10069384.006990
120203219, 10069572.706987
120203219, 10069670.606988
120203220, 10069776.606988
120203220, 10069878.906991
120203220, 10069981.506990
120203220, 10070136.306993
120203220, 10070281.406999
120203220, 10070388.207002
120203222, 10070599.507005
120203225, 10070741.207002
120203225, 10070827.307001
120203225, 10070943.107004
120203519, 10071075.907007
120203519, 10071172.407007
120203519, 10071362.207010
120203519, 10071462.007013
120203520, 10071568.207010
120203520, 10071664.907007
120203520, 10071842.607004
120203520, 10071943.407007
120203520, 10072153.107004
120203520, 10072295.407007
120203522, 10072411.007005
120203525, 10072557.207002
120203525, 10072678.207002
120203525, 10072820.007005
120203544, 10072913.407007
120203544, 10073044.707010
120203544, 10073150.207010
120203544, 10073242.307008
120203544, 10073245.207008
120203544, 10073247.107008
120203544, 10073399.407011
120203544, 10073545.107008
120203544, 10073548.407008
120203544, 10073654.707011
120203544, 10073836.807017
120203544, 10073838.907017
120203544, 10073960.707020
120203544, 10074020.407021
120203544, 10074087.807023
120203545, 10074190.007020
120203545, 10074293.007020
120203545, 10074398.407021
120203545, 10074534.907021
120203545, 10074752.307015
120203545, 10074900.907021
120203545, 10074975.607018
120203545, 10075085.307015
120203546, 10075156.507012
120203546, 10075312.507012
120203546, 10075411.807015
120203548, 10075585.307015
120203549, 10075683.307015
120203844, 10075798.207017
120203844, 10075998.307023
120203844, 10076072.607026
120203844, 10076076.007026
120203844, 10076078.907026
120203844, 10076209.107023
120203844, 10076396.607023
120203844, 10076505.407026
120203844, 10076612.507024
120203844, 10076781.107031
120203844, 10076783.407030
120203844, 10076842.407030
120203844, 10076844.307030
120203844, 10076967.607033
120203845, 10077070.107033
120203845, 10077153.707032
120203845, 10077253.607033
120203845, 10077390.007027
120203845, 10077608.507027
120203845, 10077694.807030
120203845, 10077847.807030
120203845, 10077927.207032
120203845, 10078033.807030
120203845, 10078138.207032
120203846, 10078241.707032
120203847, 10078393.907029
120203848, 10078570.607026
120203849, 10078664.007027
120204144, 10078774.607026
120204144, 10078776.507026
120204144, 10078897.607024
120204144, 10078957.107024
120204144, 10078959.307024
120204144, 10079140.307024
120204144, 10079348.707018
120204144, 10079430.507021
120204144, 10079534.407023
120204144, 10079636.607020
120204144, 10079738.907023
120204144, 10079855.207026
120204144, 10079858.007026
120204144, 10080052.207023
120204144, 10080114.707023
120204145, 10080118.107023
120204145, 10080219.907026
120204145, 10080329.807027
120204145, 10080434.807027
120204145, 10080505.707029
120204145, 10080598.807027
120204145, 10080752.207021
120204145, 10080956.807027
120204145, 10081088.107031
120204146, 10081166.507032
120204147, 10081315.507032
120204148, 10081484.907026
120204149, 10081572.907026
120204444, 10081678.507024
120204444, 10081781.607023
120204444, 10081902.807020
120204444, 10081961.307020
120204444, 10081963.707020
120204444, 10082142.407017
120204444, 10082226.407017
120204444, 10082323.107014
120204444, 10082438.107014
120204444, 10082441.107014
120204444, 10082443.107014
120204444, 10082631.607014
120204444, 10082836.507008
120204444, 10082896.207008
120204444, 10083003.607010
120204444, 10083007.007010
120204445, 10083108.407012
120204445, 10083202.407012
120204445, 10083270.107009
120204445, 10083348.607009
120204445, 10083441.907012
120204445, 10083669.407012
120204445, 10083795.807013
120204445, 10083902.907012
120204446, 10084049.207015
120204447, 10084193.107009
120204448, 10084358.607009
120204449, 10084444.207007
120204719, 10084545.007010
120204719, 10084670.107009
120204719, 10084759.907012
120204719, 10084971.907012
120204719, 10085145.207015
120204720, 10085241.307013
120204720, 10085376.007010
120204720, 10085472.607009
120204720, 10085656.007002
120204720, 10085758.107001
120204722, 10085914.006995
120204725, 10086036.106993
120204725, 10086148.406996
120204725, 10086275.006995
120204744, 10086359.506995
120204744, 10086420.706996
120204744, 10086623.506999
120204744, 10086801.406993
120204744, 10086803.406993
120204744, 10086806.406993
120204744, 10086920.506991
120204744, 10087086.106997
120204744, 10087186.106997
120204744, 10087294.306994
120204744, 10087374.606997
120204744, 10087377.006997
120204744, 10087497.106996
120204744, 10087500.706996
120204744, 10087559.306994
120204744, 10087661.706996
120204745, 10087771.806994
120204745, 10087881.106997
120204745, 10087978.706996
120204745, 10088115.206996
120204745, 10088317.606990
120204745, 10088470.106990
120204745, 10088537.106990
120204745, 10088605.206988
120204746, 10088722.506991
120204747, 10088870.806994
120204748, 10089039.706988
120204749, 10089126.406985
120205044, 10089228.206988
120205044, 10089332.106990
120205044, 10089434.006991
120205044, 10089553.906993
120205044, 10089556.806993
120205044, 10089560.406993
120205044, 10089742.106990
120205044, 10089937.906993
120205044, 10090010.906993
120205044, 10090094.506991
120205044, 10090216.406993
120205044, 10090218.406993
120205044, 10090401.206996
120205044, 10090503.006999
120205044, 10090505.506999
120205044, 10090627.106997
120205045, 10090685.606997
120205045, 10090808.106997
120205045, 10090924.206996
120205045, 10090995.306994
120205045, 10091075.106997
120205045, 10091207.907000
120205045, 10091436.407000
120205045, 10091536.606997
120205046, 10091647.907000
120205047, 10091798.007006
120205048, 10091967.007006
120205049, 10092053.407008
120205344, 10092158.607005
120205344, 10092265.707003
120205344, 10092369.507006
120205344, 10092432.907008
120205344, 10092564.407008
120205344, 10092695.907008
120205344, 10092697.907008
120205344, 10092700.907008
120205344, 10092837.707011
120205344, 10092943.607012
120205344, 10093049.107012
120205344, 10093154.907015
120205344, 10093239.607012
120205344, 10093412.307009
120205344, 10093415.007009
120205344, 10093534.907011
120205344, 10093538.507011
120205344, 10093597.607009
120205345, 10093719.607009
120205345, 10093854.907012
120205345, 10094069.407012
120205345, 10094196.707015
120205345, 10094275.107017
120205345, 10094347.107017
120205346, 10094467.507018
120205347, 10094622.007018
120205348, 10094798.907012
120205349, 10094892.407012
120205944, 10095011.307014
120205944, 10095145.407020
120205944, 10095148.907020
120205944, 10095262.607017
120205944, 10095333.107017
120205944, 10095486.207023
120205944, 10095637.207023
120205944, 10095639.207023
120205944, 10095794.107017
120205944, 10095906.507018
120205944, 10095997.707015
120205944, 10096102.407012
120205944, 10096274.207015
120205944, 10096276.907015
120205944, 10096398.707018
120205944, 10096458.107020
120205944, 10096559.407023
120205944, 10096562.507023
120205945, 10096672.407025
120205945, 10096743.307026
120205945, 10096881.507023
120205945, 10097109.307026
120205945, 10097243.207020
120205945, 10097325.507023
120205946, 10097434.007023
120205947, 10097583.807026
120205948, 10097756.407032
120205949, 10097850.707035
120206244, 10097963.207035
120206244, 10098054.007038
120206244, 10098207.307041
120206244, 10098328.207043
120206244, 10098522.507046
120206244, 10098645.207043
120206244, 10098648.007043
120206244, 10098820.007043
120206244, 10098904.707040
120206244, 10099009.407037
120206244, 10099122.607034
120206244, 10099239.707032
120206244, 10099408.307038
120206244, 10099411.507038
120206244, 10099470.707039
120206244, 10099472.807039
120206244, 10099651.807039
120206244, 10099717.007036
120206245, 10099720.707036
120206245, 10099829.807034
120206245, 10099955.507031
120206245, 10100184.007031
120206245, 10100318.307034
120206245, 10100400.607037
120206246, 10100473.007039
120206247, 10100630.107045
120206248, 10100805.707051
120206249, 10100899.207051
120206544, 10101018.407048
120206544, 10101168.207051
120206544, 10101227.907052
120206544, 10101231.407052
120206544, 10101349.607049
120206544, 10101545.507043
120206544, 10101725.107049
120206544, 10101727.907049
120206544, 10101730.907049
120206544, 10101874.807043
120206544, 10101985.207044
120206544, 10102168.807050
120206544, 10102275.507047
120206544, 10102359.007047
120206544, 10102419.707048
120206544, 10102541.607050
120206544, 10102543.707049
120206545, 10102659.907046
120206545, 10102733.307048
120206545, 10102875.507045
120206545, 10103078.607051
120206545, 10103203.207049
120206545, 10103329.107051
120206546, 10103402.207049
120206546, 10103495.507053
120206547, 10103651.107059
120206548, 10103828.207065
120206549, 10103924.907062
120206844, 10104036.807063
120206844, 10104156.707065
120206844, 10104281.407062
120206844, 10104284.407062
120206844, 10104468.007068
120206844, 10104553.207065
120206844, 10104660.307063
120206844, 10104721.407062
120206844, 10104872.107059
120206844, 10104992.307056
120206844, 10105156.707049
120206844, 10105159.807049
120206844, 10105163.407049
120206844, 10105285.807051
120206844, 10105480.707045
120206844, 10105660.807051
120206845, 10105662.907051
120206845, 10105777.207054
120206845, 10105842.607055
120206845, 10105988.807052
120206845, 10106191.707046
120206845, 10106321.407043
120206845, 10106388.607040
120206846, 10106448.807041
120206846, 10106609.507038
120206847, 10106696.507038
120206848, 10106871.707035
120206849, 10106964.507038
120207144, 10107082.807041
120207144, 10107272.807041
120207144, 10107276.507041
120207144, 10107450.307044
120207144, 10107571.207045
120207144, 10107574.307045
120207144, 10107722.607048
120207144, 10107838.507050
120207144, 10107956.807053
120207144, 10107958.907053
120207144, 10108043.507051
120207144, 10108151.907053
120207144, 10108209.307054
120207144, 10108271.007055
120207144, 10108434.007055
120207144, 10108437.007055
120207144, 10108607.107061
120207145, 10108730.407064
120207145, 10108799.807066
120207145, 10108889.407064
120207145, 10109116.307058
120207145, 10109268.307058
120207145, 10109335.307058
120207145, 10109449.707060
120207146, 10109572.707060
120207147, 10109734.207060
120207148, 10109910.407057
120207149, 10110009.907057
120207444, 10110124.007055
120207444, 10110244.807058
120207444, 10110322.007055
120207444, 10110407.507055
120207444, 10110559.607061
120207444, 10110563.407061
120207444, 10110679.607058
120207444, 10110863.407061
120207444, 10110923.907061
120207444, 10111101.007067
120207444, 10111103.807067
120207444, 10111228.107070
120207444, 10111328.907073
120207444, 10111422.207076
120207444, 10111526.907073
120207444, 10111617.507072
120207444, 10111799.507072
120207444, 10111802.607072
120207445, 10111804.607072
120207445, 10112025.407075
120207445, 10112116.207078
120207445, 10112267.907075
120207445, 10112395.907075
120207445, 10112518.407075
120207446, 10112587.007073
120207447, 10112733.007073
120207448, 10112904.607079
120207449, 10112989.707078
120207744, 10113087.407075
120207744, 10113241.707078
120207744, 10113245.607078
120207744, 10113362.007079
120207744, 10113493.007079
120207744, 10113495.007079
120207744, 10113498.007079
120207744, 10113639.807083
120207744, 10113779.507079
120207744, 10113876.107078
120207744, 10113986.207076
120207744, 10114110.907073
120207744, 10114114.107073
120207744, 10114174.907073
120207744, 10114257.407073
120207744, 10114364.307074
120207744, 10114559.007071
120207745, 10114741.807074
120207745, 10114816.107077
120207745, 10114922.007079
120207745, 10115064.907073
120207745, 10115133.007071
120207745, 10115209.207068
120207745, 10115323.207068
120207746, 10115463.807074
120207747, 10115614.307074
120207748, 10115788.707068
120207749, 10115873.207068
120310944, 10115978.507071
120310944, 10116151.607077
120310944, 10116218.807074
120310944, 10116220.907074
120310944, 10116352.007080
120310944, 10116486.507080
120310944, 10116585.707077
120310944, 10116588.307077
120310944, 10116590.707077
120310944, 10116726.707077
120310944, 10116850.107079
120310944, 10117006.107079
120310944, 10117155.307076
120310944, 10117232.007073
120310944, 10117234.807073
120310944, 10117385.407079
120310945, 10117585.107076
120310945, 10117651.407079
120310945, 10117778.007077
120310945, 10117865.607076
120310946, 10117962.207074
120310946, 10118152.307080
120310946, 10118316.707074
120310946, 10118576.307080
120310947, 10118742.507077
120310948, 10119004.107083
120310949, 10119147.707089
120310952, 10119326.207089
120311244, 10119576.007092
120311244, 10119715.207089
120311244, 10119898.607083
120311244, 10119975.907086
120311244, 10120120.407086
120311244, 10120265.307080
120311244, 10120404.707074
120311244, 10120409.107074
120311244, 10120411.807074
120311244, 10120414.607074
120311244, 10120621.607074
120311244, 10120722.107074
120311244, 10120796.407077
120311244, 10120945.807071
120311244, 10121085.907077
120311244, 10121089.007077
120311245, 10121233.807080
120311245, 10121346.107083
120311245, 10121473.307080
120311245, 10121544.907079
120311246, 10121610.407079
120311246, 10121767.407079
120311246, 10122026.307073
120311246, 10122200.707066
120311247, 10122363.807073
120311248, 10122649.107060
120311249, 10122809.507054
120311252, 10123004.107060
120311544, 10123266.607060
120311544, 10123407.207066
120311544, 10123605.007069
120311544, 10123745.407063
120311544, 10123750.407063
120311544, 10123829.007062
120311544, 10123973.107068
120311544, 10124123.607068
120311544, 10124267.207074
120311544, 10124270.007074
120311544, 10124281.807074
120311544, 10124351.807074
120311544, 10124354.807074
120311544, 10124358.007074
120311544, 10124455.907076
120311544, 10124658.807070
120311545, 10124819.907076
120311545, 10124921.807077
120311545, 10125034.907076
120311545, 10125102.607073
120311546, 10125172.307070
120311546, 10125360.207064
120311546, 10125525.507067
120311546, 10125787.207079
120311547, 10125953.607073
120311549, 10126211.607073
120311549, 10126393.007067
120311552, 10126541.407061
120311582, 10126784.307054
120311590, 10126786.407054
120311638, 10126800.507055
120311844, 10126867.507055
120311844, 10126930.407056
120311844, 10126932.707056
120311844, 10127061.007059
120311844, 10127191.507059
120311844, 10127291.407061
120311844, 10127511.607058
120311844, 10127514.407058
120311844, 10127517.007058
120311844, 10127667.907051
120311844, 10127798.807045
120311844, 10127895.307045
120311844, 10128043.907051
120311844, 10128047.307052
120311844, 10128123.107055
120311844, 10128280.607055
120311845, 10128469.907058
120311845, 10128562.707061
120311845, 10128680.007064
120311845, 10128750.407065
120311846, 10128824.307067
120311846, 10129009.707061
120311846, 10129178.207061
120311846, 10129430.907058
120311847, 10129614.207061
120311849, 10129884.307067
120311849, 10130023.007064
120311852, 10130177.707061
120312144, 10130425.307067
120312144, 10130521.907065
120312144, 10130680.007071
120312144, 10130685.007071
120312144, 10130847.407065
120312144, 10131000.107062
120312144, 10131076.807059
120312144, 10131192.207061
120312144, 10131194.607061
120312144, 10131196.907061
120312144, 10131297.607058
120312144, 10131427.407061
120312144, 10131549.707064
120312144, 10131552.007064
120312144, 10131612.707065
120312144, 10131746.607058
120312145, 10131960.107058
120312145, 10132051.907061
120312145, 10132170.807063
120312145, 10132242.107066
120312146, 10132301.007068
120312146, 10132556.607074
120312146, 10132741.007068
120312147, 10132899.007068
120312147, 10133076.907061
120312149, 10133348.607074
120312149, 10133509.307071
120312152, 10133642.107074
120312444, 10133907.507068
120312444, 10134095.807071
120312444, 10134174.807071
120312444, 10134325.907077
120312444, 10134453.907077
120312444, 10134595.907077
120312444, 10134598.107077
120312444, 10134757.807074
120312444, 10134954.807074
120312444, 10134957.207074
120312444, 10134978.807074
120312444, 10135041.507075
120312444, 10135047.307075
120312444, 10135181.807075
120312444, 10135321.507072
120312444, 10135421.607071
120312445, 10135424.007071
120312445, 10135525.007071
120312445, 10135639.807074
120312445, 10135708.107077
120312446, 10135763.907076
120312446, 10136015.907076
120312446, 10136176.507082
120312447, 10136351.407076
120312447, 10136530.207079
120312449, 10136831.807085
120312449, 10136968.807085
120312452, 10137133.907091
120312506, 10137386.307085
120312744, 10137465.007082
120312744, 10137608.107088
120312744, 10137736.607088
120312744, 10137740.007088
120312744, 10137861.607087
120312744, 10138020.007081
120312744, 10138121.707078
120312744, 10138354.807084
120312744, 10138357.807084
120312744, 10138415.707085
120312744, 10138419.107085
120312744, 10138551.407088
120312744, 10138681.607085
120312744, 10138761.507087
120312744, 10138767.507087
120312744, 10138962.707084
120312745, 10139100.107078
120312745, 10139194.807075
120312745, 10139286.407073
120312745, 10139401.407073
120312746, 10139473.007072
120312746, 10139648.007072
120312746, 10139817.107078
120312747, 10140099.507072
120312747, 10140309.207069
120312749, 10140636.707069
120312749, 10140812.207069
120312752, 10140945.607062
120313044, 10141210.407050
120313044, 10141214.107050
120313044, 10141217.307050
120313044, 10141401.907056
120313044, 10141405.507056
120313044, 10141482.107055
120313044, 10141621.707061
120313044, 10141774.607055
120313044, 10141918.107055
120313044, 10142066.407058
120313044, 10142169.907058
120313044, 10142332.707061
120313044, 10142464.007064
120313044, 10142467.107064
120313044, 10142529.907063
120313044, 10142562.407063
120313045, 10142773.207066
120313045, 10142841.807065
120313045, 10142966.907063
120313045, 10143047.207066
120313046, 10143150.307065
120313046, 10143349.207059
120313046, 10143527.207059
120313047, 10143800.507046
120313047, 10144084.207059
120313049, 10144261.507062
120313049, 10144419.907055
120313052, 10144600.807049
120313132, 10144866.907055
120313344, 10144940.407055
120313344, 10145099.907055
120313344, 10145177.907055
120313344, 10145181.007055
120313344, 10145345.607062
120313344, 10145497.007055
120313344, 10145632.207052
120313344, 10145833.407049
120313344, 10145836.007049
120313344, 10145838.607049
120313344, 10145938.107049
120313344, 10146085.107049
120313344, 10146223.407052
120313344, 10146225.907052
120313344, 10146288.307054
120313344, 10146345.607053
120313345, 10146575.307050
120313345, 10146663.907048
